ts,machine_id,tag,value,unit
2026-02-24T04:56:15+00:00,LNK-01,Tension_N,45.36,N
2026-02-24T04:56:15+00:00,LNK-01,SpoolRPM,1266.004,rpm
2026-02-24T04:56:15+00:00,LNK-01,SpoolDiameter_mm,519.901,mm
2026-02-24T04:56:15+00:00,LNK-01,MainMotorCurrent_A,41.317,A
2026-02-24T04:56:15+00:00,LNK-01,Vibration_mm_s,1.716,mm/s
2026-02-24T04:56:15+00:00,LNK-01,TempGearbox_C,64.869,C
2026-02-24T04:56:15+00:00,LNK-01,TempMotor_C,60.475,C
2026-02-24T04:56:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T04:56:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T04:56:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T04:57:15+00:00,LNK-01,LineSpeed_mpm,188.636,m/min
2026-02-24T04:57:15+00:00,LNK-01,Tension_N,46.383,N
2026-02-24T04:57:15+00:00,LNK-01,SpoolRPM,1266.654,rpm
2026-02-24T04:57:15+00:00,LNK-01,SpoolDiameter_mm,519.558,mm
2026-02-24T04:57:15+00:00,LNK-01,MainMotorCurrent_A,41.518,A
2026-02-24T04:57:15+00:00,LNK-01,Vibration_mm_s,1.699,mm/s
2026-02-24T04:57:15+00:00,LNK-01,TempGearbox_C,65.186,C
2026-02-24T04:57:15+00:00,LNK-01,TempMotor_C,59.984,C
2026-02-24T04:57:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T04:57:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T04:57:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T04:58:15+00:00,LNK-01,LineSpeed_mpm,192.074,m/min
2026-02-24T04:58:15+00:00,LNK-01,Tension_N,45.587,N
2026-02-24T04:58:15+00:00,LNK-01,SpoolRPM,1268.587,rpm
2026-02-24T04:58:15+00:00,LNK-01,SpoolDiameter_mm,519.271,mm
2026-02-24T04:58:15+00:00,LNK-01,MainMotorCurrent_A,41.364,A
2026-02-24T04:58:15+00:00,LNK-01,Vibration_mm_s,1.749,mm/s
2026-02-24T04:58:15+00:00,LNK-01,TempGearbox_C,65.184,C
2026-02-24T04:58:15+00:00,LNK-01,TempMotor_C,59.725,C
2026-02-24T04:58:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T04:58:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T04:58:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T04:59:15+00:00,LNK-01,LineSpeed_mpm,191.62,m/min
2026-02-24T04:59:15+00:00,LNK-01,Tension_N,45.403,N
2026-02-24T04:59:15+00:00,LNK-01,SpoolRPM,1263.132,rpm
2026-02-24T04:59:15+00:00,LNK-01,SpoolDiameter_mm,519.432,mm
2026-02-24T04:59:15+00:00,LNK-01,MainMotorCurrent_A,41.767,A
2026-02-24T04:59:15+00:00,LNK-01,Vibration_mm_s,1.725,mm/s
2026-02-24T04:59:15+00:00,LNK-01,TempGearbox_C,65.304,C
2026-02-24T04:59:15+00:00,LNK-01,TempMotor_C,60.476,C
2026-02-24T04:59:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T04:59:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T04:59:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:00:15+00:00,LNK-01,LineSpeed_mpm,190.358,m/min
2026-02-24T05:00:15+00:00,LNK-01,Tension_N,45.594,N
2026-02-24T05:00:15+00:00,LNK-01,SpoolRPM,1266.169,rpm
2026-02-24T05:00:15+00:00,LNK-01,SpoolDiameter_mm,520.01,mm
2026-02-24T05:00:15+00:00,LNK-01,MainMotorCurrent_A,41.404,A
2026-02-24T05:00:15+00:00,LNK-01,Vibration_mm_s,1.682,mm/s
2026-02-24T05:00:15+00:00,LNK-01,TempGearbox_C,65.048,C
2026-02-24T05:00:15+00:00,LNK-01,TempMotor_C,59.91,C
2026-02-24T05:00:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:00:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:00:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:01:15+00:00,LNK-01,LineSpeed_mpm,190.96,m/min
2026-02-24T05:01:15+00:00,LNK-01,Tension_N,45.424,N
2026-02-24T05:01:15+00:00,LNK-01,SpoolRPM,1269.014,rpm
2026-02-24T05:01:15+00:00,LNK-01,SpoolDiameter_mm,519.394,mm
2026-02-24T05:01:15+00:00,LNK-01,MainMotorCurrent_A,40.401,A
2026-02-24T05:01:15+00:00,LNK-01,Vibration_mm_s,1.739,mm/s
2026-02-24T05:01:15+00:00,LNK-01,TempGearbox_C,65.091,C
2026-02-24T05:01:15+00:00,LNK-01,TempMotor_C,60.328,C
2026-02-24T05:01:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:01:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:01:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:02:15+00:00,LNK-01,LineSpeed_mpm,191.581,m/min
2026-02-24T05:02:15+00:00,LNK-01,Tension_N,46.043,N
2026-02-24T05:02:15+00:00,LNK-01,SpoolRPM,1262.626,rpm
2026-02-24T05:02:15+00:00,LNK-01,SpoolDiameter_mm,519.144,mm
2026-02-24T05:02:15+00:00,LNK-01,MainMotorCurrent_A,40.412,A
2026-02-24T05:02:15+00:00,LNK-01,Vibration_mm_s,1.73,mm/s
2026-02-24T05:02:15+00:00,LNK-01,TempGearbox_C,64.861,C
2026-02-24T05:02:15+00:00,LNK-01,TempMotor_C,59.8,C
2026-02-24T05:02:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:02:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:02:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:03:15+00:00,LNK-01,LineSpeed_mpm,189.063,m/min
2026-02-24T05:03:15+00:00,LNK-01,Tension_N,46.09,N
2026-02-24T05:03:15+00:00,LNK-01,SpoolRPM,1267.061,rpm
2026-02-24T05:03:15+00:00,LNK-01,SpoolDiameter_mm,518.969,mm
2026-02-24T05:03:15+00:00,LNK-01,MainMotorCurrent_A,41.353,A
2026-02-24T05:03:15+00:00,LNK-01,Vibration_mm_s,1.711,mm/s
2026-02-24T05:03:15+00:00,LNK-01,TempGearbox_C,65.172,C
2026-02-24T05:03:15+00:00,LNK-01,TempMotor_C,60.475,C
2026-02-24T05:03:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:03:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:03:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:04:15+00:00,LNK-01,LineSpeed_mpm,188.788,m/min
2026-02-24T05:04:15+00:00,LNK-01,Tension_N,46.333,N
2026-02-24T05:04:15+00:00,LNK-01,SpoolRPM,1262.121,rpm
2026-02-24T05:04:15+00:00,LNK-01,SpoolDiameter_mm,519.782,mm
2026-02-24T05:04:15+00:00,LNK-01,MainMotorCurrent_A,41.673,A
2026-02-24T05:04:15+00:00,LNK-01,Vibration_mm_s,1.634,mm/s
2026-02-24T05:04:15+00:00,LNK-01,TempGearbox_C,65.409,C
2026-02-24T05:04:15+00:00,LNK-01,TempMotor_C,59.828,C
2026-02-24T05:04:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:04:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:04:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:05:15+00:00,LNK-01,LineSpeed_mpm,188.416,m/min
2026-02-24T05:05:15+00:00,LNK-01,Tension_N,46.37,N
2026-02-24T05:05:15+00:00,LNK-01,SpoolRPM,1265.68,rpm
2026-02-24T05:05:15+00:00,LNK-01,SpoolDiameter_mm,519.513,mm
2026-02-24T05:05:15+00:00,LNK-01,MainMotorCurrent_A,41.743,A
2026-02-24T05:05:15+00:00,LNK-01,Vibration_mm_s,1.719,mm/s
2026-02-24T05:05:15+00:00,LNK-01,TempGearbox_C,64.954,C
2026-02-24T05:05:15+00:00,LNK-01,TempMotor_C,59.711,C
2026-02-24T05:05:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:05:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:05:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:06:15+00:00,LNK-01,LineSpeed_mpm,189.177,m/min
2026-02-24T05:06:15+00:00,LNK-01,Tension_N,45.781,N
2026-02-24T05:06:15+00:00,LNK-01,SpoolRPM,1266.277,rpm
2026-02-24T05:06:15+00:00,LNK-01,SpoolDiameter_mm,519.855,mm
2026-02-24T05:06:15+00:00,LNK-01,MainMotorCurrent_A,41.235,A
2026-02-24T05:06:15+00:00,LNK-01,Vibration_mm_s,1.678,mm/s
2026-02-24T05:06:15+00:00,LNK-01,TempGearbox_C,65.186,C
2026-02-24T05:06:15+00:00,LNK-01,TempMotor_C,60.321,C
2026-02-24T05:06:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:06:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:06:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:07:15+00:00,LNK-01,LineSpeed_mpm,190.856,m/min
2026-02-24T05:07:15+00:00,LNK-01,Tension_N,46.129,N
2026-02-24T05:07:15+00:00,LNK-01,SpoolRPM,1269.099,rpm
2026-02-24T05:07:15+00:00,LNK-01,SpoolDiameter_mm,519.53,mm
2026-02-24T05:07:15+00:00,LNK-01,MainMotorCurrent_A,40.631,A
2026-02-24T05:07:15+00:00,LNK-01,Vibration_mm_s,1.722,mm/s
2026-02-24T05:07:15+00:00,LNK-01,TempGearbox_C,64.927,C
2026-02-24T05:07:15+00:00,LNK-01,TempMotor_C,59.781,C
2026-02-24T05:07:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:07:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:07:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:08:15+00:00,LNK-01,LineSpeed_mpm,188.561,m/min
2026-02-24T05:08:15+00:00,LNK-01,Tension_N,45.784,N
2026-02-24T05:08:15+00:00,LNK-01,SpoolRPM,1265.952,rpm
2026-02-24T05:08:15+00:00,LNK-01,SpoolDiameter_mm,519.37,mm
2026-02-24T05:08:15+00:00,LNK-01,MainMotorCurrent_A,40.227,A
2026-02-24T05:08:15+00:00,LNK-01,Vibration_mm_s,1.709,mm/s
2026-02-24T05:08:15+00:00,LNK-01,TempGearbox_C,65.092,C
2026-02-24T05:08:15+00:00,LNK-01,TempMotor_C,59.904,C
2026-02-24T05:08:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:08:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:08:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:09:15+00:00,LNK-01,LineSpeed_mpm,191.219,m/min
2026-02-24T05:09:15+00:00,LNK-01,Tension_N,46.151,N
2026-02-24T05:09:15+00:00,LNK-01,SpoolRPM,1258.14,rpm
2026-02-24T05:09:15+00:00,LNK-01,SpoolDiameter_mm,519.324,mm
2026-02-24T05:09:15+00:00,LNK-01,MainMotorCurrent_A,41.222,A
2026-02-24T05:09:15+00:00,LNK-01,Vibration_mm_s,1.687,mm/s
2026-02-24T05:09:15+00:00,LNK-01,TempGearbox_C,65.092,C
2026-02-24T05:09:15+00:00,LNK-01,TempMotor_C,59.765,C
2026-02-24T05:09:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:09:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:09:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:10:15+00:00,LNK-01,LineSpeed_mpm,188.5,m/min
2026-02-24T05:10:15+00:00,LNK-01,Tension_N,46.289,N
2026-02-24T05:10:15+00:00,LNK-01,SpoolRPM,1267.957,rpm
2026-02-24T05:10:15+00:00,LNK-01,SpoolDiameter_mm,519.005,mm
2026-02-24T05:10:15+00:00,LNK-01,MainMotorCurrent_A,41.491,A
2026-02-24T05:10:15+00:00,LNK-01,Vibration_mm_s,1.621,mm/s
2026-02-24T05:10:15+00:00,LNK-01,TempGearbox_C,65.081,C
2026-02-24T05:10:15+00:00,LNK-01,TempMotor_C,60.114,C
2026-02-24T05:10:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:10:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:10:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:11:15+00:00,LNK-01,LineSpeed_mpm,191.503,m/min
2026-02-24T05:11:15+00:00,LNK-01,Tension_N,45.786,N
2026-02-24T05:11:15+00:00,LNK-01,SpoolRPM,1263.526,rpm
2026-02-24T05:11:15+00:00,LNK-01,SpoolDiameter_mm,519.385,mm
2026-02-24T05:11:15+00:00,LNK-01,MainMotorCurrent_A,41.332,A
2026-02-24T05:11:15+00:00,LNK-01,Vibration_mm_s,1.744,mm/s
2026-02-24T05:11:15+00:00,LNK-01,TempGearbox_C,64.737,C
2026-02-24T05:11:15+00:00,LNK-01,TempMotor_C,60.288,C
2026-02-24T05:11:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:11:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:11:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:12:15+00:00,LNK-01,LineSpeed_mpm,192.125,m/min
2026-02-24T05:12:15+00:00,LNK-01,Tension_N,46.277,N
2026-02-24T05:12:15+00:00,LNK-01,SpoolRPM,1258.106,rpm
2026-02-24T05:12:15+00:00,LNK-01,SpoolDiameter_mm,519.379,mm
2026-02-24T05:12:15+00:00,LNK-01,MainMotorCurrent_A,40.478,A
2026-02-24T05:12:15+00:00,LNK-01,Vibration_mm_s,1.706,mm/s
2026-02-24T05:12:15+00:00,LNK-01,TempGearbox_C,65.279,C
2026-02-24T05:12:15+00:00,LNK-01,TempMotor_C,59.784,C
2026-02-24T05:12:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:12:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:12:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:13:15+00:00,LNK-01,LineSpeed_mpm,188.785,m/min
2026-02-24T05:13:15+00:00,LNK-01,Tension_N,45.449,N
2026-02-24T05:13:15+00:00,LNK-01,SpoolRPM,1257.785,rpm
2026-02-24T05:13:15+00:00,LNK-01,SpoolDiameter_mm,519.322,mm
2026-02-24T05:13:15+00:00,LNK-01,MainMotorCurrent_A,41.552,A
2026-02-24T05:13:15+00:00,LNK-01,Vibration_mm_s,1.622,mm/s
2026-02-24T05:13:15+00:00,LNK-01,TempGearbox_C,65.423,C
2026-02-24T05:13:15+00:00,LNK-01,TempMotor_C,60.091,C
2026-02-24T05:13:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:13:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:13:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:14:15+00:00,LNK-01,LineSpeed_mpm,189.732,m/min
2026-02-24T05:14:15+00:00,LNK-01,Tension_N,45.855,N
2026-02-24T05:14:15+00:00,LNK-01,SpoolRPM,1261.965,rpm
2026-02-24T05:14:15+00:00,LNK-01,SpoolDiameter_mm,519.685,mm
2026-02-24T05:14:15+00:00,LNK-01,MainMotorCurrent_A,40.19,A
2026-02-24T05:14:15+00:00,LNK-01,Vibration_mm_s,1.665,mm/s
2026-02-24T05:14:15+00:00,LNK-01,TempGearbox_C,65.398,C
2026-02-24T05:14:15+00:00,LNK-01,TempMotor_C,60.101,C
2026-02-24T05:14:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:14:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:14:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:15:15+00:00,LNK-01,LineSpeed_mpm,191.417,m/min
2026-02-24T05:15:15+00:00,LNK-01,Tension_N,45.994,N
2026-02-24T05:15:15+00:00,LNK-01,SpoolRPM,1262.306,rpm
2026-02-24T05:15:15+00:00,LNK-01,SpoolDiameter_mm,519.297,mm
2026-02-24T05:15:15+00:00,LNK-01,MainMotorCurrent_A,41.301,A
2026-02-24T05:15:15+00:00,LNK-01,Vibration_mm_s,1.7,mm/s
2026-02-24T05:15:15+00:00,LNK-01,TempGearbox_C,65.43,C
2026-02-24T05:15:15+00:00,LNK-01,TempMotor_C,59.968,C
2026-02-24T05:15:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:15:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:15:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:16:15+00:00,LNK-01,LineSpeed_mpm,190.446,m/min
2026-02-24T05:16:15+00:00,LNK-01,Tension_N,45.456,N
2026-02-24T05:16:15+00:00,LNK-01,SpoolRPM,1256.762,rpm
2026-02-24T05:16:15+00:00,LNK-01,SpoolDiameter_mm,519.52,mm
2026-02-24T05:16:15+00:00,LNK-01,MainMotorCurrent_A,40.568,A
2026-02-24T05:16:15+00:00,LNK-01,Vibration_mm_s,1.646,mm/s
2026-02-24T05:16:15+00:00,LNK-01,TempGearbox_C,64.882,C
2026-02-24T05:16:15+00:00,LNK-01,TempMotor_C,60.352,C
2026-02-24T05:16:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:16:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:16:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:17:15+00:00,LNK-01,LineSpeed_mpm,192.131,m/min
2026-02-24T05:17:15+00:00,LNK-01,Tension_N,45.927,N
2026-02-24T05:17:15+00:00,LNK-01,SpoolRPM,1258.626,rpm
2026-02-24T05:17:15+00:00,LNK-01,SpoolDiameter_mm,519.039,mm
2026-02-24T05:17:15+00:00,LNK-01,MainMotorCurrent_A,40.394,A
2026-02-24T05:17:15+00:00,LNK-01,Vibration_mm_s,1.716,mm/s
2026-02-24T05:17:15+00:00,LNK-01,TempGearbox_C,64.703,C
2026-02-24T05:17:15+00:00,LNK-01,TempMotor_C,59.89,C
2026-02-24T05:17:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:17:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:17:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:18:15+00:00,LNK-01,LineSpeed_mpm,189.837,m/min
2026-02-24T05:18:15+00:00,LNK-01,Tension_N,46.29,N
2026-02-24T05:18:15+00:00,LNK-01,SpoolRPM,1261.561,rpm
2026-02-24T05:18:15+00:00,LNK-01,SpoolDiameter_mm,518.743,mm
2026-02-24T05:18:15+00:00,LNK-01,MainMotorCurrent_A,40.595,A
2026-02-24T05:18:15+00:00,LNK-01,Vibration_mm_s,1.684,mm/s
2026-02-24T05:18:15+00:00,LNK-01,TempGearbox_C,65.2,C
2026-02-24T05:18:15+00:00,LNK-01,TempMotor_C,60.115,C
2026-02-24T05:18:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:18:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:18:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:19:15+00:00,LNK-01,LineSpeed_mpm,188.6,m/min
2026-02-24T05:19:15+00:00,LNK-01,Tension_N,46.086,N
2026-02-24T05:19:15+00:00,LNK-01,SpoolRPM,1271.076,rpm
2026-02-24T05:19:15+00:00,LNK-01,SpoolDiameter_mm,519.337,mm
2026-02-24T05:19:15+00:00,LNK-01,MainMotorCurrent_A,40.497,A
2026-02-24T05:19:15+00:00,LNK-01,Vibration_mm_s,1.675,mm/s
2026-02-24T05:19:15+00:00,LNK-01,TempGearbox_C,65.172,C
2026-02-24T05:19:15+00:00,LNK-01,TempMotor_C,60.343,C
2026-02-24T05:19:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:19:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:19:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:20:15+00:00,LNK-01,LineSpeed_mpm,190.745,m/min
2026-02-24T05:20:15+00:00,LNK-01,Tension_N,45.711,N
2026-02-24T05:20:15+00:00,LNK-01,SpoolRPM,1257.597,rpm
2026-02-24T05:20:15+00:00,LNK-01,SpoolDiameter_mm,519.612,mm
2026-02-24T05:20:15+00:00,LNK-01,MainMotorCurrent_A,40.882,A
2026-02-24T05:20:15+00:00,LNK-01,Vibration_mm_s,1.62,mm/s
2026-02-24T05:20:15+00:00,LNK-01,TempGearbox_C,65.13,C
2026-02-24T05:20:15+00:00,LNK-01,TempMotor_C,59.749,C
2026-02-24T05:20:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:20:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:20:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:21:15+00:00,LNK-01,LineSpeed_mpm,188.832,m/min
2026-02-24T05:21:15+00:00,LNK-01,Tension_N,45.34,N
2026-02-24T05:21:15+00:00,LNK-01,SpoolRPM,1263.906,rpm
2026-02-24T05:21:15+00:00,LNK-01,SpoolDiameter_mm,518.666,mm
2026-02-24T05:21:15+00:00,LNK-01,MainMotorCurrent_A,41.212,A
2026-02-24T05:21:15+00:00,LNK-01,Vibration_mm_s,1.673,mm/s
2026-02-24T05:21:15+00:00,LNK-01,TempGearbox_C,64.915,C
2026-02-24T05:21:15+00:00,LNK-01,TempMotor_C,59.906,C
2026-02-24T05:21:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:21:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:21:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:22:15+00:00,LNK-01,LineSpeed_mpm,191.817,m/min
2026-02-24T05:22:15+00:00,LNK-01,Tension_N,45.48,N
2026-02-24T05:22:15+00:00,LNK-01,SpoolRPM,1255.28,rpm
2026-02-24T05:22:15+00:00,LNK-01,SpoolDiameter_mm,518.957,mm
2026-02-24T05:22:15+00:00,LNK-01,MainMotorCurrent_A,41.738,A
2026-02-24T05:22:15+00:00,LNK-01,Vibration_mm_s,1.676,mm/s
2026-02-24T05:22:15+00:00,LNK-01,TempGearbox_C,64.733,C
2026-02-24T05:22:15+00:00,LNK-01,TempMotor_C,60.428,C
2026-02-24T05:22:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:22:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:22:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:23:15+00:00,LNK-01,LineSpeed_mpm,189.052,m/min
2026-02-24T05:23:15+00:00,LNK-01,Tension_N,46.084,N
2026-02-24T05:23:15+00:00,LNK-01,SpoolRPM,1260.018,rpm
2026-02-24T05:23:15+00:00,LNK-01,SpoolDiameter_mm,519.381,mm
2026-02-24T05:23:15+00:00,LNK-01,MainMotorCurrent_A,40.971,A
2026-02-24T05:23:15+00:00,LNK-01,Vibration_mm_s,1.7,mm/s
2026-02-24T05:23:15+00:00,LNK-01,TempGearbox_C,65.21,C
2026-02-24T05:23:15+00:00,LNK-01,TempMotor_C,60.38,C
2026-02-24T05:23:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:23:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:23:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:24:15+00:00,LNK-01,LineSpeed_mpm,190.563,m/min
2026-02-24T05:24:15+00:00,LNK-01,Tension_N,45.94,N
2026-02-24T05:24:15+00:00,LNK-01,SpoolRPM,1269.449,rpm
2026-02-24T05:24:15+00:00,LNK-01,SpoolDiameter_mm,518.711,mm
2026-02-24T05:24:15+00:00,LNK-01,MainMotorCurrent_A,41.702,A
2026-02-24T05:24:15+00:00,LNK-01,Vibration_mm_s,1.677,mm/s
2026-02-24T05:24:15+00:00,LNK-01,TempGearbox_C,64.927,C
2026-02-24T05:24:15+00:00,LNK-01,TempMotor_C,60.281,C
2026-02-24T05:24:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:24:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:24:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:25:15+00:00,LNK-01,LineSpeed_mpm,192.237,m/min
2026-02-24T05:25:15+00:00,LNK-01,Tension_N,45.85,N
2026-02-24T05:25:15+00:00,LNK-01,SpoolRPM,1264.608,rpm
2026-02-24T05:25:15+00:00,LNK-01,SpoolDiameter_mm,519.37,mm
2026-02-24T05:25:15+00:00,LNK-01,MainMotorCurrent_A,40.95,A
2026-02-24T05:25:15+00:00,LNK-01,Vibration_mm_s,1.635,mm/s
2026-02-24T05:25:15+00:00,LNK-01,TempGearbox_C,64.66,C
2026-02-24T05:25:15+00:00,LNK-01,TempMotor_C,60.099,C
2026-02-24T05:25:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:25:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:25:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:26:15+00:00,LNK-01,LineSpeed_mpm,188.995,m/min
2026-02-24T05:26:15+00:00,LNK-01,Tension_N,45.364,N
2026-02-24T05:26:15+00:00,LNK-01,SpoolRPM,1261.146,rpm
2026-02-24T05:26:15+00:00,LNK-01,SpoolDiameter_mm,519.235,mm
2026-02-24T05:26:15+00:00,LNK-01,MainMotorCurrent_A,40.272,A
2026-02-24T05:26:15+00:00,LNK-01,Vibration_mm_s,1.731,mm/s
2026-02-24T05:26:15+00:00,LNK-01,TempGearbox_C,65.433,C
2026-02-24T05:26:15+00:00,LNK-01,TempMotor_C,60.254,C
2026-02-24T05:26:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:26:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:26:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:27:15+00:00,LNK-01,LineSpeed_mpm,189.377,m/min
2026-02-24T05:27:15+00:00,LNK-01,Tension_N,45.944,N
2026-02-24T05:27:15+00:00,LNK-01,SpoolRPM,1266.384,rpm
2026-02-24T05:27:15+00:00,LNK-01,SpoolDiameter_mm,518.663,mm
2026-02-24T05:27:15+00:00,LNK-01,MainMotorCurrent_A,41.765,A
2026-02-24T05:27:15+00:00,LNK-01,Vibration_mm_s,1.742,mm/s
2026-02-24T05:27:15+00:00,LNK-01,TempGearbox_C,65.056,C
2026-02-24T05:27:15+00:00,LNK-01,TempMotor_C,59.909,C
2026-02-24T05:27:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:27:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:27:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-24T05:28:15+00:00,LNK-01,LineSpeed_mpm,190.1,m/min
2026-02-24T05:28:15+00:00,LNK-01,Tension_N,46.344,N
2026-02-24T05:28:15+00:00,LNK-01,SpoolRPM,1269.168,rpm
2026-02-24T05:28:15+00:00,LNK-01,SpoolDiameter_mm,519.274,mm
2026-02-24T05:28:15+00:00,LNK-01,MainMotorCurrent_A,40.675,A
2026-02-24T05:28:15+00:00,LNK-01,Vibration_mm_s,1.751,mm/s
2026-02-24T05:28:15+00:00,LNK-01,TempGearbox_C,65.413,C
2026-02-24T05:28:15+00:00,LNK-01,TempMotor_C,60.013,C
2026-02-24T05:28:15+00:00,LNK-01,MachineState,1.0,state
2026-02-24T05:28:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-24T05:28:15+00:00,LNK-01,SlipDetected,0.0,flag
